Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
50,BOS,2022-04-09,@,NYY,L 2-4,37,33,2,5,2,2,0,1,2,0,0,4,12,.152,.243,.303,.546,10,0,0,0,0,0
51,MIL,2022-04-09,@,CHC,L 0-9,33,28,0,4,4,0,0,0,0,0,0,3,10,.143,.273,.143,.416,4,3,2,0,0,0
52,KCR,2022-04-09,,CLE,W 1-0 (10),34,32,1,6,6,0,0,0,1,1,0,2,3,.188,.235,.188,.423,6,1,0,0,0,0
53,NYM,2022-04-09,@,WSN,W 5-0,41,35,5,9,6,2,0,1,4,2,0,5,8,.257,.366,.400,.766,14,0,1,0,0,0
54,SDP,2022-04-09,@,ARI,W 5-2,39,34,5,10,8,2,0,0,5,1,1,4,4,.294,.359,.353,.712,12,1,0,0,1,0
55,DET,2022-04-09,,CHW,L 2-5,36,31,2,7,6,1,0,0,2,0,0,5,12,.226,.333,.258,.591,8,3,0,0,0,0
56,SEA,2022-04-09,@,MIN,W 4-3,39,35,4,9,5,3,0,1,4,1,0,4,7,.257,.333,.429,.762,15,1,0,0,0,0
57,LAD,2022-04-09,@,COL,L 2-3,34,34,2,7,6,0,0,1,2,0,0,0,9,.206,.206,.294,.500,10,0,0,0,0,0
58,STL,2022-04-09,,PIT,W 6-2,38,33,6,10,6,3,0,1,6,1,0,4,7,.303,.395,.485,.880,16,1,1,0,0,0
59,COL,2022-04-09,,LAD,W 3-2,34,32,3,8,6,1,0,1,3,0,0,1,10,.250,.294,.375,.669,12,0,1,0,0,0
60,CHW,2022-04-09,@,DET,W 5-2,37,36,5,10,6,2,1,1,5,1,0,0,5,.278,.278,.472,.750,17,0,0,1,0,0
61,WSN,2022-04-09,,NYM,L 0-5,32,31,0,4,4,0,0,0,0,0,0,1,12,.129,.156,.129,.285,4,1,0,0,0,0
62,PIT,2022-04-09,@,STL,L 2-6,40,35,2,9,6,3,0,0,2,0,0,4,7,.257,.325,.343,.668,12,0,0,0,1,0
63,TOR,2022-04-09,,TEX,W 4-3,37,32,4,9,7,1,0,1,4,0,0,2,6,.281,.361,.406,.767,13,0,2,1,0,0
64,TBR,2022-04-09,,BAL,W 5-3,33,29,5,8,5,1,1,1,5,0,0,3,5,.276,.333,.483,.816,14,3,0,0,1,0
65,SFG,2022-04-09,,MIA,L 1-2,33,31,1,5,3,2,0,0,1,0,0,2,14,.161,.212,.226,.438,7,1,0,0,0,0
66,ATL,2022-04-09,,CIN,W 2-1,36,29,2,8,4,4,0,0,2,0,0,4,7,.276,.389,.414,.803,12,0,2,0,1,0
67,CHC,2022-04-09,,MIL,W 9-0,44,33,9,10,9,1,0,0,8,0,0,7,8,.303,.455,.333,.788,11,0,3,0,1,0
68,PHI,2022-04-09,,OAK,W 4-2,34,29,4,7,2,2,0,3,4,0,0,4,7,.241,.353,.621,.974,18,1,1,0,0,0
69,HOU,2022-04-10,@,LAA,W 4-1,39,34,4,7,6,1,0,0,3,0,0,5,6,.206,.308,.235,.543,8,0,0,0,0,1
70,ARI,2022-04-10,,SDP,L 5-10,39,30,5,5,2,1,0,2,5,1,0,9,10,.167,.359,.400,.759,12,2,0,0,0,0
71,MIN,2022-04-10,,SEA,W 10-4,38,35,10,10,3,1,0,6,10,0,0,3,9,.286,.342,.829,1.171,29,0,0,0,0,0
72,OAK,2022-04-10,@,PHI,W 4-1,39,35,4,9,6,2,0,1,4,0,0,3,8,.257,.333,.400,.733,14,0,1,0,0,0
73,PIT,2022-04-10,@,STL,W 9-4,44,41,9,15,11,3,0,1,7,0,0,3,10,.366,.409,.512,.921,21,2,0,0,0,0
74,TOR,2022-04-10,,TEX,L 6-12,38,36,6,10,4,2,0,4,6,0,0,1,14,.278,.316,.667,.982,24,1,1,0,0,0
75,DET,2022-04-10,,CHW,L 1-10,32,28,1,2,1,0,1,0,1,0,1,4,8,.071,.188,.143,.330,4,0,0,0,0,0
76,TBR,2022-04-10,,BAL,W 8-0,38,32,8,11,7,3,0,1,8,1,1,5,8,.344,.421,.531,.952,17,1,0,0,1,0
77,CHW,2022-04-10,@,DET,W 10-1,43,39,10,13,7,5,0,1,10,1,0,3,6,.333,.372,.538,.911,21,0,0,0,1,0
78,BOS,2022-04-10,@,NYY,W 4-3,37,30,4,5,3,1,0,1,4,0,0,4,8,.167,.270,.300,.570,9,1,1,0,2,0
79,SFG,2022-04-10,,MIA,W 3-2,31,29,3,6,4,2,0,0,3,0,0,1,5,.207,.226,.276,.502,8,1,0,0,1,0
80,STL,2022-04-10,,PIT,L 4-9,35,31,4,7,4,2,0,1,4,0,0,2,5,.226,.257,.387,.644,12,1,0,0,2,0
81,LAA,2022-04-10,,HOU,L 1-4,34,33,1,7,4,2,0,1,1,0,0,1,7,.212,.235,.364,.599,12,0,0,0,0,0
82,PHI,2022-04-10,,OAK,L 1-4,32,29,1,3,2,0,0,1,1,0,0,3,7,.103,.188,.207,.394,6,1,0,0,0,0
83,MIL,2022-04-10,@,CHC,W 5-4,36,31,5,5,1,1,0,3,5,0,0,5,8,.161,.278,.484,.762,15,0,0,0,0,0
84,NYY,2022-04-10,,BOS,L 3-4,41,36,3,11,9,2,0,0,3,1,0,4,9,.306,.390,.361,.751,13,2,1,0,0,0
85,BAL,2022-04-10,@,TBR,L 0-8,37,32,0,6,4,2,0,0,0,1,1,5,13,.188,.297,.250,.547,8,0,0,0,0,0
86,NYM,2022-04-10,@,WSN,L 2-4,37,33,2,7,5,1,0,1,2,1,0,4,9,.212,.297,.333,.631,11,0,0,0,0,0
87,TEX,2022-04-10,@,TOR,W 12-6,45,37,12,11,6,2,0,3,12,1,0,7,10,.297,.400,.595,.995,22,0,0,0,1,0
88,WSN,2022-04-10,,NYM,W 4-2,31,29,4,5,4,0,0,1,4,0,1,1,6,.172,.200,.276,.476,8,0,0,1,0,0
89,CLE,2022-04-10,@,KCR,W 17-3,53,48,17,22,15,3,2,2,17,0,0,4,10,.458,.509,.729,1.239,35,1,1,0,0,0
90,COL,2022-04-10,,LAD,W 9-4,39,33,9,10,8,0,0,2,7,3,0,3,3,.303,.385,.485,.869,16,1,2,0,1,0
91,SEA,2022-04-10,@,MIN,L 4-10,37,33,4,7,4,2,0,1,4,0,0,4,8,.212,.297,.364,.661,12,0,0,0,0,0
92,MIA,2022-04-10,@,SFG,L 2-3,37,34,2,11,10,1,0,0,2,0,0,1,9,.324,.351,.353,.704,12,1,1,0,1,0
93,KCR,2022-04-10,,CLE,L 3-17,36,34,3,7,5,2,0,0,3,0,0,1,6,.206,.250,.265,.515,9,0,1,0,0,0
94,SDP,2022-04-10,@,ARI,W 10-5,43,34,10,8,4,1,1,2,8,0,0,6,12,.235,.349,.500,.849,17,0,1,0,2,0
95,CIN,2022-04-10,@,ATL,W 6-3,40,34,6,7,4,2,0,1,6,1,0,6,10,.206,.325,.353,.678,12,0,0,0,0,0
96,CHC,2022-04-10,,MIL,L 4-5,36,30,4,4,2,1,0,1,3,1,1,6,13,.133,.278,.267,.544,8,1,0,0,0,0
97,ATL,2022-04-10,,CIN,L 3-6,35,32,3,7,4,1,0,2,3,0,0,2,10,.219,.257,.438,.695,14,1,0,0,1,0
98,LAD,2022-04-10,@,COL,L 4-9,38,35,4,10,9,1,0,0,1,0,0,2,7,.286,.316,.314,.630,11,1,0,0,1,0
99,DET,2022-04-11,,BOS,W 3-1,35,31,3,8,5,2,0,1,3,0,0,3,10,.258,.314,.419,.734,13,0,0,0,1,0
100,OAK,2022-04-11,@,TBR,W 13-2,45,41,13,13,6,2,1,4,12,0,0,3,8,.317,.378,.707,1.085,29,1,1,0,0,0
101,MIA,2022-04-11,@,LAA,L 2-6,30,30,2,3,0,1,0,2,2,0,0,0,11,.100,.100,.333,.433,10,0,0,0,0,0
102,WSN,2022-04-11,@,ATL,W 11-2,49,41,11,15,12,2,0,1,11,0,1,7,9,.366,.469,.488,.957,20,0,1,0,0,0
103,BOS,2022-04-11,@,DET,L 1-3,31,31,1,4,2,1,0,1,1,0,0,0,5,.129,.129,.258,.387,8,0,0,0,0,0
104,SDP,2022-04-11,@,SFG,W 4-2,42,37,4,10,8,1,0,1,4,0,0,4,11,.270,.357,.378,.736,14,0,1,0,0,0
105,SFG,2022-04-11,,SDP,L 2-4,40,34,2,10,8,2,0,0,1,0,0,4,11,.294,.375,.353,.728,12,2,1,0,1,0
106,LAA,2022-04-11,,MIA,W 6-2,36,30,6,7,3,2,0,2,6,1,1,6,7,.233,.361,.500,.861,15,0,0,0,0,0
107,ATL,2022-04-11,,WSN,L 2-11,34,31,2,4,3,1,0,0,2,0,0,3,8,.129,.206,.161,.367,5,0,0,0,0,0
108,MIN,2022-04-11,,SEA,W 4-0,36,32,4,10,7,3,0,0,4,1,0,3,8,.313,.371,.406,.778,13,1,0,0,0,0
109,SEA,2022-04-11,@,MIN,L 0-4,34,31,0,2,1,1,0,0,0,1,0,3,5,.065,.147,.097,.244,3,0,0,0,0,0
110,MIL,2022-04-11,@,BAL,L 0-2,36,32,0,6,4,2,0,0,0,1,0,4,9,.188,.278,.250,.528,8,1,0,0,0,0
111,TEX,2022-04-11,,COL,L 4-6 (10),40,36,4,9,7,1,0,1,4,0,1,4,8,.250,.325,.361,.686,13,1,0,0,0,0
112,BAL,2022-04-11,,MIL,W 2-0,37,31,2,6,5,1,0,0,2,1,0,6,7,.194,.324,.226,.550,7,1,0,0,0,0
113,TBR,2022-04-11,,OAK,L 2-13,36,35,2,8,7,1,0,0,2,0,0,1,13,.229,.250,.257,.507,9,0,0,0,0,0
114,NYY,2022-04-11,,TOR,L 0-3,35,29,0,4,4,0,0,0,0,0,0,5,9,.138,.286,.138,.424,4,2,1,0,0,0
115,PHI,2022-04-11,,NYM,W 5-4,34,30,5,8,4,3,0,1,5,0,0,4,9,.267,.353,.467,.820,14,1,0,0,0,0
116,KCR,2022-04-11,,CLE,L 7-10,42,35,7,9,8,0,0,1,6,3,0,5,7,.257,.381,.343,.724,12,2,2,0,0,0
117,NYM,2022-04-11,@,PHI,L 4-5,37,33,4,7,7,0,0,0,4,1,0,3,6,.212,.278,.212,.490,7,2,0,1,0,0
118,TOR,2022-04-11,@,NYY,W 3-0,38,37,3,10,7,2,0,1,3,1,0,0,10,.270,.289,.405,.695,15,0,1,0,0,0
119,COL,2022-04-11,@,TEX,W 6-4 (10),47,42,6,14,8,3,1,2,4,0,0,2,11,.333,.404,.595,.999,25,1,3,0,0,0
120,CLE,2022-04-11,@,KCR,W 10-7,44,38,10,13,9,2,1,1,9,1,0,5,6,.342,.419,.526,.945,20,1,0,1,0,0
121,OAK,2022-04-12,@,TBR,L 8-9 (10),45,35,8,8,6,1,0,1,7,1,0,9,8,.229,.400,.343,.743,12,1,1,0,0,1
122,PIT,2022-04-12,,CHC,L 1-2,33,33,1,6,3,2,0,1,1,1,0,0,7,.182,.182,.333,.515,11,0,0,0,0,0
123,ATL,2022-04-12,,WSN,W 16-4,52,42,16,19,11,5,0,3,14,0,0,9,8,.452,.558,.786,1.343,33,0,1,0,0,0
124,TOR,2022-04-12,@,NYY,L 0-4,33,33,0,5,3,2,0,0,0,1,0,0,10,.152,.152,.212,.364,7,0,0,0,0,0
125,BAL,2022-04-12,,MIL,L 4-5,41,34,4,7,4,2,0,1,4,0,0,6,14,.206,.325,.353,.678,12,0,0,0,0,0
126,PHI,2022-04-12,,NYM,L 0-2,32,31,0,6,4,2,0,0,0,0,0,0,12,.194,.194,.258,.452,8,1,0,1,0,0
127,KCR,2022-04-12,@,STL,L 5-6,36,34,5,8,4,1,0,3,5,1,0,2,6,.235,.278,.529,.807,18,1,0,0,0,0
128,TEX,2022-04-12,,COL,L 1-4,37,31,1,4,4,0,0,0,1,0,0,5,6,.129,.270,.129,.399,4,0,1,0,0,0
129,BOS,2022-04-12,@,DET,W 5-3,38,34,5,9,6,3,0,0,5,0,0,2,6,.265,.324,.353,.677,12,1,1,1,0,0
130,CIN,2022-04-12,,CLE,L 5-10,32,29,5,5,1,3,0,1,4,0,0,3,8,.172,.250,.379,.629,11,2,0,0,0,0
131,MIA,2022-04-12,@,LAA,L 3-4,38,31,3,5,4,0,0,1,2,0,1,7,8,.161,.316,.258,.574,8,1,0,0,0,0
132,MIN,2022-04-12,,LAD,L 2-7,37,33,2,5,2,3,0,0,1,0,0,3,9,.152,.243,.242,.486,8,0,1,0,0,0
133,TBR,2022-04-12,,OAK,W 9-8 (10),51,43,9,13,4,5,1,3,9,0,0,8,11,.302,.412,.674,1.086,29,0,0,0,0,1
134,CLE,2022-04-12,@,CIN,W 10-5,42,35,10,11,4,3,2,2,10,1,3,5,8,.314,.405,.686,1.090,24,0,1,0,1,0
135,COL,2022-04-12,@,TEX,W 4-1,38,31,4,7,4,3,0,0,4,0,0,3,7,.226,.324,.323,.647,10,2,2,1,1,0
136,CHW,2022-04-12,,SEA,W 3-2,33,30,3,6,5,0,0,1,3,2,0,3,9,.200,.273,.300,.573,9,0,0,0,0,0
137,HOU,2022-04-12,@,ARI,W 2-1,39,34,2,8,5,2,0,1,2,0,1,5,2,.235,.333,.382,.716,13,1,0,0,0,0
138,MIL,2022-04-12,@,BAL,W 5-4,39,36,5,9,5,4,0,0,4,0,2,3,5,.250,.308,.361,.669,13,1,0,0,0,0
139,SEA,2022-04-12,@,CHW,L 2-3,40,34,2,7,5,1,0,1,2,0,0,6,10,.206,.325,.324,.649,11,0,0,0,0,0
140,CHC,2022-04-12,@,PIT,W 2-1,34,32,2,8,5,1,0,2,2,0,1,2,9,.250,.294,.469,.763,15,2,0,0,0,0
141,LAA,2022-04-12,,MIA,W 4-3,32,29,4,4,2,0,1,1,4,1,1,3,15,.138,.219,.310,.529,9,0,0,0,0,0
142,DET,2022-04-12,,BOS,L 3-5,33,31,3,5,2,3,0,0,3,0,0,2,6,.161,.212,.258,.470,8,0,0,0,0,0
143,ARI,2022-04-12,,HOU,L 1-2,36,30,1,4,2,1,0,1,1,0,0,5,7,.133,.257,.267,.524,8,0,0,1,0,0
144,SFG,2022-04-12,,SDP,W 13-2,43,37,13,15,10,2,0,3,12,2,0,4,11,.405,.465,.703,1.168,26,1,1,0,1,0
145,LAD,2022-04-12,@,MIN,W 7-2,45,35,7,9,5,3,1,0,7,3,0,9,10,.257,.400,.400,.800,14,0,0,0,1,0
146,STL,2022-04-12,,KCR,W 6-5,36,34,6,10,5,2,0,3,6,0,0,2,9,.294,.333,.618,.951,21,0,0,0,0,0
147,SDP,2022-04-12,@,SFG,L 2-13,36,30,2,5,3,2,0,0,2,1,0,6,14,.167,.306,.233,.539,7,2,0,0,0,0
148,NYY,2022-04-12,,TOR,W 4-0,33,28,4,7,2,4,0,1,3,0,0,3,5,.250,.333,.500,.833,14,1,1,0,1,0
149,NYM,2022-04-12,@,PHI,W 2-0,34,29,2,3,2,0,0,1,2,1,1,3,8,.103,.235,.207,.442,6,0,2,0,0,0
150,WSN,2022-04-12,@,ATL,L 4-16,36,35,4,9,4,3,0,2,3,0,0,1,8,.257,.278,.514,.792,18,1,0,0,0,0
151,BAL,2022-04-13,,MIL,L 2-4,36,30,2,5,4,1,0,0,2,0,0,3,10,.167,.278,.200,.478,6,0,2,0,1,0
152,HOU,2022-04-13,@,ARI,L 2-3 (10),40,34,2,6,6,0,0,0,2,1,0,4,8,.176,.250,.176,.426,6,1,0,0,2,1
153,ARI,2022-04-13,,HOU,W 3-2 (10),47,33,3,6,6,0,0,0,3,2,0,9,13,.182,.391,.182,.573,6,0,3,1,1,0
154,TBR,2022-04-13,,OAK,L 2-4,38,36,2,8,7,0,0,1,2,0,0,2,8,.222,.263,.306,.569,11,0,0,0,0,0
155,SEA,2022-04-13,@,CHW,L 4-6,36,35,4,8,5,2,0,1,4,0,0,1,12,.229,.250,.371,.621,13,0,0,0,0,0
156,PHI,2022-04-13,,NYM,L 6-9,42,34,6,9,6,2,0,1,6,0,0,6,11,.265,.381,.412,.793,14,0,1,0,1,0
157,CHW,2022-04-13,,SEA,W 6-4,36,32,6,10,6,1,0,3,6,0,0,4,6,.313,.389,.625,1.014,20,2,0,0,0,0
158,LAD,2022-04-13,@,MIN,W 7-0,44,38,7,11,4,3,0,4,7,1,0,4,7,.289,.364,.684,1.048,26,0,1,0,1,0
159,NYY,2022-04-13,,TOR,L 4-6,39,36,4,10,5,2,0,3,4,0,0,3,9,.278,.333,.583,.917,21,1,0,0,0,0
160,SDP,2022-04-13,@,SFG,L 1-2,34,32,1,5,2,2,1,0,1,0,0,1,9,.156,.206,.281,.487,9,0,1,0,0,0
161,NYM,2022-04-13,@,PHI,W 9-6,43,33,9,9,3,3,1,2,9,0,0,6,10,.273,.419,.606,1.025,20,2,3,0,1,0
162,MIN,2022-04-13,,LAD,L 0-7,29,28,0,1,1,0,0,0,0,0,0,1,14,.036,.069,.036,.105,1,0,0,0,0,0
163,MIL,2022-04-13,@,BAL,W 4-2,37,33,4,7,4,2,1,0,4,0,0,4,5,.212,.297,.333,.631,11,1,0,0,0,0
164,WSN,2022-04-13,@,ATL,W 3-1,34,33,3,7,6,1,0,0,3,0,0,0,9,.212,.206,.242,.448,8,0,0,0,1,0
165,BOS,2022-04-13,@,DET,W 9-7,46,37,9,12,5,6,0,1,9,0,0,6,8,.324,.400,.568,.968,21,0,0,1,2,1
166,CIN,2022-04-13,,CLE,L 3-7,35,33,3,7,3,2,0,2,3,1,0,0,12,.212,.257,.455,.712,15,0,2,0,0,0
167,PIT,2022-04-13,,CHC,W 6-2,35,30,6,8,5,1,1,1,6,0,0,5,9,.267,.371,.467,.838,14,1,0,0,0,0
168,CHC,2022-04-13,@,PIT,L 2-6,35,32,2,6,4,1,0,1,2,0,0,3,9,.188,.257,.313,.570,10,1,0,0,0,0
169,SFG,2022-04-13,,SDP,W 2-1,29,27,2,4,2,2,0,0,2,0,0,2,11,.148,.207,.222,.429,6,1,0,0,0,0
170,OAK,2022-04-13,@,TBR,W 4-2,36,32,4,5,3,1,0,1,4,0,0,4,14,.156,.250,.281,.531,9,0,0,0,0,0
171,TOR,2022-04-13,@,NYY,W 6-4,38,35,6,8,3,2,0,3,6,0,0,2,7,.229,.270,.543,.813,19,0,0,0,0,0
172,CLE,2022-04-13,@,CIN,W 7-3,46,40,7,13,7,2,0,4,7,1,0,4,10,.325,.413,.675,1.088,27,0,2,0,0,0
173,ATL,2022-04-13,,WSN,L 1-3,31,27,1,3,2,0,0,1,1,0,1,3,8,.111,.226,.222,.448,6,2,1,0,0,0
174,DET,2022-04-13,,BOS,L 7-9,42,38,7,11,7,1,0,3,7,0,0,3,12,.289,.357,.553,.910,21,0,1,0,0,0
175,NYY,2022-04-14,,TOR,W 3-0,32,31,3,8,6,2,0,0,3,1,0,1,10,.258,.281,.323,.604,10,1,0,0,0,0
176,LAA,2022-04-14,@,TEX,L 5-10,42,36,5,11,5,4,0,2,5,0,0,6,12,.306,.405,.583,.988,21,1,0,0,0,0
177,OAK,2022-04-14,@,TBR,W 6-3,38,35,6,9,7,2,0,0,3,0,0,3,12,.257,.316,.314,.630,11,1,0,0,0,0
178,COL,2022-04-14,,CHC,L 2-5,41,37,2,10,9,1,0,0,2,0,0,4,7,.270,.341,.297,.639,11,1,0,0,0,0
179,TBR,2022-04-14,,OAK,L 3-6,33,33,3,7,4,2,0,1,3,0,0,0,4,.212,.212,.364,.576,12,0,0,0,0,0
180,LAD,2022-04-14,,CIN,W 9-3,39,36,9,14,12,1,0,1,8,1,0,3,7,.389,.436,.500,.936,18,2,0,0,0,0
181,KCR,2022-04-14,,DET,L 2-4,37,34,2,7,5,0,2,0,2,3,0,3,6,.206,.270,.324,.594,11,0,0,0,0,0
182,SDP,2022-04-14,,ATL,W 12-1,48,40,12,16,11,3,0,2,12,3,0,5,6,.400,.479,.625,1.104,25,1,2,0,1,0
183,MIL,2022-04-14,,STL,W 5-1,36,33,5,9,5,2,1,1,5,2,0,3,11,.273,.333,.485,.818,16,0,0,0,0,0
184,MIA,2022-04-14,,PHI,W 4-3,34,29,4,6,3,1,1,1,4,0,0,5,8,.207,.324,.414,.737,12,1,0,0,0,0
185,CIN,2022-04-14,@,LAD,L 3-9,35,32,3,6,3,1,0,2,3,0,1,3,6,.188,.257,.406,.663,13,0,0,0,0,0
186,PIT,2022-04-14,,WSN,W 9-4,46,37,9,14,9,2,1,2,9,2,0,8,12,.378,.478,.649,1.127,24,0,0,0,1,0
187,TEX,2022-04-14,,LAA,W 10-5,42,39,10,13,9,2,0,2,9,0,0,3,7,.333,.381,.538,.919,21,1,0,0,0,1
188,PHI,2022-04-14,@,MIA,L 3-4,39,35,3,11,8,3,0,0,3,1,0,2,6,.314,.359,.400,.759,14,2,1,0,1,0
189,SEA,2022-04-14,@,CHW,W 5-1,42,35,5,7,3,1,0,3,5,3,0,6,8,.200,.333,.486,.819,17,0,1,0,0,0
190,TOR,2022-04-14,@,NYY,L 0-3,38,31,0,5,4,1,0,0,0,0,0,5,11,.161,.316,.194,.509,6,1,2,0,0,0
191,CHW,2022-04-14,,SEA,L 1-5,33,32,1,4,4,0,0,0,1,0,0,1,9,.125,.152,.125,.277,4,0,0,0,0,0
192,CHC,2022-04-14,@,COL,W 5-2,36,33,5,10,6,3,0,1,4,0,0,2,4,.303,.361,.485,.846,16,4,1,0,0,0
193,DET,2022-04-14,@,KCR,W 4-2,36,32,4,9,9,0,0,0,4,0,0,2,5,.281,.333,.281,.615,9,2,1,0,1,0
194,STL,2022-04-14,@,MIL,L 1-5,33,30,1,5,4,0,0,1,1,0,1,1,5,.167,.194,.267,.460,8,0,0,1,0,0
195,WSN,2022-04-14,@,PIT,L 4-9,41,34,4,8,8,0,0,0,4,0,0,6,11,.235,.341,.235,.577,8,0,0,0,1,0
