Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
1530,SDP,2023-05-26,@,NYY,W 5-1,42,35,5,9,6,1,0,2,5,3,0,4,10,.257,.381,.457,.838,16,0,3,0,0,0
1531,SFG,2023-05-26,@,MIL,W 15-1,49,48,15,19,10,6,0,3,15,0,0,1,13,.396,.408,.708,1.116,34,0,0,0,0,0
1532,STL,2023-05-26,@,CLE,L 3-4,39,31,3,8,6,2,0,0,3,0,1,6,4,.258,.359,.323,.682,10,1,0,0,2,0
1533,WSN,2023-05-26,@,KCR,W 12-10,51,41,12,15,9,3,1,2,12,1,0,9,6,.366,.490,.634,1.124,26,0,1,0,0,0
1534,COL,2023-05-26,,NYM,L 2-5,36,34,2,8,4,2,0,2,2,0,0,2,10,.235,.278,.471,.748,16,0,0,0,0,0
1535,MIA,2023-05-26,@,LAA,W 6-2,45,41,6,16,14,0,0,2,6,0,1,4,12,.390,.444,.537,.981,22,1,0,0,0,0
1536,LAD,2023-05-26,@,TBR,L 3-9,41,34,3,9,8,1,0,0,3,0,0,6,10,.265,.390,.294,.684,10,2,1,0,0,0
1537,MIL,2023-05-26,,SFG,L 1-15,35,30,1,4,4,0,0,0,0,0,0,5,7,.133,.257,.133,.390,4,2,0,0,0,0
1538,NYM,2023-05-26,@,COL,W 5-2,41,35,5,7,4,0,2,1,5,0,0,3,4,.200,.293,.400,.693,14,0,2,0,1,0
1539,PHI,2023-05-26,@,ATL,W 6-4,41,33,6,7,4,2,1,0,6,3,0,7,5,.212,.341,.333,.675,11,0,0,0,1,0
1540,PIT,2023-05-26,@,SEA,W 11-6,43,41,11,15,5,2,1,7,11,2,0,1,6,.366,.381,.976,1.357,40,0,0,1,0,0
1541,COL,2023-05-27,,NYM,W 10-7,40,36,10,14,7,5,1,1,10,1,0,2,4,.389,.425,.667,1.092,24,1,1,0,1,0
1542,MIA,2023-05-27,@,LAA,W 8-5 (10),46,37,8,8,7,0,0,1,7,0,0,9,17,.216,.370,.297,.667,11,3,0,0,0,2
1543,LAD,2023-05-27,@,TBR,W 6-5,39,36,6,9,3,4,0,2,5,1,0,3,14,.250,.308,.528,.835,19,0,0,0,0,0
1544,MIL,2023-05-27,,SFG,L 1-3,34,32,1,5,3,1,1,0,1,2,0,1,13,.156,.206,.250,.456,8,0,1,0,0,0
1545,NYM,2023-05-27,@,COL,L 7-10,41,38,7,12,8,2,0,2,7,0,0,2,8,.316,.366,.526,.892,20,0,1,0,0,0
1546,PHI,2023-05-27,@,ATL,W 2-1,41,35,2,9,6,3,0,0,2,1,0,5,15,.257,.341,.343,.684,12,0,0,0,1,1
1547,PIT,2023-05-27,@,SEA,L 0-5,33,29,0,2,1,1,0,0,0,1,0,3,17,.069,.182,.103,.285,3,0,1,0,0,0
1548,LAA,2023-05-27,,MIA,L 5-8 (10),45,37,5,8,4,3,0,1,5,2,0,7,8,.216,.356,.378,.734,14,1,1,0,0,0
1549,BAL,2023-05-27,,TEX,L 3-5,33,30,3,6,2,3,0,1,3,1,0,2,4,.200,.273,.400,.673,12,1,1,0,0,0
1550,BOS,2023-05-27,@,ARI,W 2-1,36,31,2,6,6,0,0,0,2,0,1,4,10,.194,.286,.194,.479,6,0,0,1,0,0
1551,CHW,2023-05-27,@,DET,L 3-7,32,31,3,4,3,1,0,0,3,0,0,1,7,.129,.156,.161,.318,5,1,0,0,0,0
1552,CLE,2023-05-27,,STL,L 1-2 (10),40,38,1,8,5,3,0,0,1,0,0,2,6,.211,.250,.289,.539,11,0,0,0,0,0
1553,DET,2023-05-27,,CHW,W 7-3,39,34,7,11,4,5,0,2,7,3,0,4,3,.324,.385,.647,1.032,22,0,0,0,1,0
1554,HOU,2023-05-27,@,OAK,W 6-3,37,33,6,8,4,3,0,1,6,0,0,3,8,.242,.297,.424,.722,14,2,0,0,1,1
1555,TEX,2023-05-27,@,BAL,W 5-3,39,37,5,10,8,2,0,0,4,0,1,2,5,.270,.308,.324,.632,12,0,0,0,0,0
1556,TOR,2023-05-27,@,MIN,L 7-9,40,36,7,10,6,0,1,3,7,0,0,3,10,.278,.350,.583,.933,21,0,1,0,0,0
1557,ARI,2023-05-27,,BOS,L 1-2,30,30,1,3,1,1,0,1,1,0,0,0,8,.100,.100,.233,.333,7,0,0,0,0,0
1558,ATL,2023-05-27,,PHI,L 1-2,33,31,1,4,1,2,0,1,1,0,0,1,14,.129,.182,.290,.472,9,0,1,0,0,0
1559,CHC,2023-05-27,,CIN,L 5-8,39,32,5,8,6,1,1,0,5,0,0,5,6,.250,.359,.344,.703,11,1,1,0,1,0
1560,CIN,2023-05-27,@,CHC,W 8-5,41,37,8,12,8,2,0,2,8,3,1,3,11,.324,.390,.541,.931,20,0,1,0,0,0
1561,KCR,2023-05-27,,WSN,L 2-4,38,33,2,7,5,1,0,1,1,1,0,5,10,.212,.316,.333,.649,11,1,0,0,0,0
1562,MIN,2023-05-27,,TOR,W 9-7,41,38,9,14,8,2,0,4,9,1,0,2,11,.368,.415,.737,1.151,28,0,1,0,0,0
1563,NYY,2023-05-27,,SDP,W 3-2 (10),33,32,3,8,6,1,0,1,3,0,1,1,5,.250,.273,.375,.648,12,2,0,0,0,1
1564,OAK,2023-05-27,,HOU,L 3-6,38,31,3,6,2,4,0,0,3,1,0,4,8,.194,.297,.323,.620,10,0,1,1,1,0
1565,SEA,2023-05-27,,PIT,W 5-0,36,34,5,11,5,6,0,0,5,1,0,1,9,.324,.333,.500,.833,17,0,0,0,1,0
1566,TBR,2023-05-27,,LAD,L 5-6,39,36,5,9,6,2,0,1,5,1,0,3,9,.250,.308,.389,.697,14,0,0,0,0,0
1567,SDP,2023-05-27,@,NYY,L 2-3 (10),38,33,2,3,2,0,0,1,2,0,1,5,8,.091,.211,.182,.392,6,0,0,0,0,0
1568,SFG,2023-05-27,@,MIL,W 3-1,36,32,3,6,5,0,0,1,3,0,0,3,12,.188,.250,.281,.531,9,0,0,0,1,0
1569,STL,2023-05-27,@,CLE,W 2-1 (10),37,32,2,2,1,0,0,1,1,1,0,5,12,.063,.189,.156,.345,5,0,0,0,0,0
1570,WSN,2023-05-27,@,KCR,W 4-2,41,35,4,8,4,4,0,0,4,0,0,5,9,.229,.341,.343,.684,12,0,1,0,0,0
1571,SDP,2023-05-28,@,NYY,L 7-10,37,30,7,5,2,1,0,2,6,2,0,5,12,.167,.297,.400,.697,12,0,1,0,1,0
1572,SFG,2023-05-28,@,MIL,L 5-7,36,32,5,7,4,1,0,2,5,0,0,1,11,.219,.257,.438,.695,14,0,1,1,1,0
1573,STL,2023-05-28,@,CLE,L 3-4,37,34,3,8,3,2,0,3,3,0,0,2,3,.235,.297,.559,.856,19,1,1,0,0,0
1574,WSN,2023-05-28,@,KCR,L 2-3,40,35,2,8,5,3,0,0,2,0,0,5,10,.229,.325,.314,.639,11,0,0,0,0,0
1575,TEX,2023-05-28,@,BAL,L 2-3,33,32,2,7,4,3,0,0,2,0,0,1,8,.219,.242,.313,.555,10,1,0,0,0,0
1576,TOR,2023-05-28,@,MIN,W 3-0,34,31,3,7,6,1,0,0,2,0,1,2,9,.226,.294,.258,.552,8,1,1,0,0,0
1577,ARI,2023-05-28,,BOS,W 4-2,33,33,4,9,7,0,0,2,4,1,0,0,8,.273,.273,.455,.727,15,0,0,0,0,0
1578,ATL,2023-05-28,,PHI,W 11-4,45,44,11,20,15,1,1,3,11,1,1,0,4,.455,.467,.727,1.194,32,1,1,0,0,0
1579,CHC,2023-05-28,,CIN,L 5-8,40,35,5,9,6,1,0,2,5,0,0,5,11,.257,.350,.457,.807,16,1,0,0,0,0
1580,CIN,2023-05-28,@,CHC,W 8-5,45,38,8,14,8,5,0,1,8,2,0,7,5,.368,.467,.579,1.046,22,2,0,0,0,0
1581,COL,2023-05-28,,NYM,W 11-10,42,39,11,15,8,5,0,2,11,0,0,3,9,.385,.429,.667,1.095,26,0,0,0,0,0
1582,MIA,2023-05-28,@,LAA,W 2-0,37,34,2,9,7,1,0,1,2,1,0,2,7,.265,.324,.382,.707,13,2,1,0,0,1
1583,LAD,2023-05-28,@,TBR,L 10-11,44,38,10,12,5,2,0,5,9,0,0,4,9,.316,.364,.763,1.127,29,1,0,0,2,1
1584,MIL,2023-05-28,,SFG,W 7-5,36,31,7,7,5,1,0,1,7,2,0,4,10,.226,.333,.355,.688,11,0,1,0,0,0
1585,NYM,2023-05-28,@,COL,L 10-11,45,38,10,14,6,3,3,2,10,2,0,7,5,.368,.467,.763,1.230,29,3,0,0,0,0
1586,PHI,2023-05-28,@,ATL,L 4-11,35,32,4,6,1,3,0,2,4,0,0,3,10,.188,.257,.469,.726,15,1,0,0,0,0
1587,PIT,2023-05-28,@,SEA,L 3-6 (10),42,35,3,7,5,1,1,0,2,2,0,6,12,.200,.310,.286,.595,10,1,0,0,1,1
1588,LAA,2023-05-28,,MIA,L 0-2,38,30,0,5,2,2,1,0,0,0,0,8,9,.167,.342,.300,.642,9,2,0,0,0,1
1589,BAL,2023-05-28,,TEX,W 3-2,33,29,3,7,6,0,1,0,3,0,0,3,8,.241,.303,.310,.613,9,1,0,0,1,0
1590,BOS,2023-05-28,@,ARI,L 2-4,39,35,2,8,6,1,0,1,2,0,0,4,15,.229,.308,.343,.651,12,0,0,0,0,0
1591,CHW,2023-05-28,@,DET,L 5-6 (10),42,37,5,8,5,2,0,1,5,0,0,4,10,.216,.286,.351,.637,13,1,0,0,1,0
1592,CLE,2023-05-28,,STL,W 4-3,39,35,4,11,7,4,0,0,4,0,0,4,6,.314,.385,.429,.813,15,2,0,0,0,1
1593,DET,2023-05-28,,CHW,W 6-5 (10),43,34,6,6,3,1,1,1,6,4,0,8,11,.176,.326,.353,.679,12,0,0,0,1,1
1594,HOU,2023-05-28,@,OAK,W 10-1,42,38,10,13,5,1,0,7,10,0,0,3,8,.342,.405,.921,1.326,35,2,1,0,0,0
1595,KCR,2023-05-28,,WSN,W 3-2,34,33,3,6,3,1,0,2,3,0,0,1,13,.182,.206,.394,.600,13,0,0,0,0,0
1596,MIN,2023-05-28,,TOR,L 0-3,35,29,0,5,5,0,0,0,0,0,0,6,14,.172,.314,.172,.487,5,1,0,0,0,0
1597,NYY,2023-05-28,,SDP,W 10-7,36,36,10,12,7,3,0,2,10,2,0,0,8,.333,.333,.583,.917,21,0,0,0,0,0
1598,OAK,2023-05-28,,HOU,L 1-10,36,30,1,6,4,1,0,1,1,2,1,5,7,.200,.333,.333,.667,10,2,1,0,0,0
1599,SEA,2023-05-28,,PIT,W 6-3 (10),41,36,6,7,3,1,0,3,6,1,0,5,11,.194,.293,.472,.765,17,0,0,0,0,1
1600,TBR,2023-05-28,,LAD,W 11-10,43,40,11,16,12,2,1,1,11,5,0,3,12,.400,.442,.575,1.017,23,0,0,0,0,0
1601,KCR,2023-05-29,@,STL,W 7-0,48,42,7,16,11,2,1,2,7,2,0,3,12,.381,.447,.619,1.066,26,0,2,1,0,0
1602,MIN,2023-05-29,@,HOU,W 7-5 (10),48,43,7,14,12,0,0,2,7,1,0,5,15,.326,.396,.465,.861,20,1,0,0,0,0
1603,NYY,2023-05-29,@,SEA,W 10-4,46,43,10,18,9,6,0,3,10,1,0,2,6,.419,.457,.767,1.224,33,1,1,0,0,0
1604,OAK,2023-05-29,,ATL,W 7-2,38,30,7,8,7,0,0,1,7,0,0,4,6,.267,.421,.367,.788,11,1,4,0,0,0
1605,SEA,2023-05-29,,NYY,L 4-10,38,33,4,7,6,0,0,1,4,1,0,4,9,.212,.316,.303,.619,10,1,1,0,0,0
1606,TBR,2023-05-29,@,CHC,L 0-1,29,27,0,1,1,0,0,0,0,1,0,1,8,.037,.103,.037,.140,1,1,1,0,0,0
1607,COL,2023-05-29,@,ARI,L 5-7,42,38,5,13,10,1,1,1,5,0,0,4,8,.342,.405,.500,.905,19,1,0,0,0,0
1608,LAD,2023-05-29,,WSN,W 6-1,33,29,6,6,4,1,0,1,6,1,0,3,5,.207,.273,.345,.618,10,1,0,0,1,0
1609,PIT,2023-05-29,@,SFG,L 4-14,34,34,4,9,2,4,1,2,4,0,0,0,3,.265,.265,.618,.882,21,1,0,0,0,0
1610,SFG,2023-05-29,,PIT,W 14-4,47,43,14,18,10,6,0,2,14,2,0,4,3,.419,.468,.698,1.166,30,0,0,0,0,0
1611,STL,2023-05-29,,KCR,L 0-7,29,29,0,2,2,0,0,0,0,0,0,0,7,.069,.069,.069,.138,2,0,0,0,0,0
1612,WSN,2023-05-29,@,LAD,L 1-6,34,32,1,6,4,2,0,0,1,0,0,2,4,.188,.235,.250,.485,8,0,0,0,0,0
1613,TEX,2023-05-29,@,DET,W 5-0,39,34,5,10,8,1,0,1,5,1,1,4,7,.294,.359,.412,.771,14,1,0,0,1,0
1614,ARI,2023-05-29,,COL,W 7-5,37,33,7,11,7,2,0,2,7,4,0,3,3,.333,.378,.576,.954,19,1,0,0,1,0
1615,ATL,2023-05-29,@,OAK,L 2-7,35,33,2,6,3,2,0,1,2,0,0,2,11,.182,.229,.333,.562,11,0,0,0,0,0
1616,CHC,2023-05-29,,TBR,W 1-0,29,26,1,3,3,0,0,0,1,1,0,2,11,.115,.172,.115,.288,3,0,0,0,1,0
1617,LAA,2023-05-29,@,CHW,W 6-4,43,35,6,8,5,1,0,2,6,1,0,5,16,.229,.349,.429,.777,15,0,2,0,1,0
1618,BAL,2023-05-29,,CLE,L 0-5,34,32,0,5,3,2,0,0,0,0,1,2,12,.156,.206,.219,.425,7,0,0,0,0,0
1619,CHW,2023-05-29,,LAA,L 4-6,36,34,4,8,4,1,0,3,4,0,0,1,11,.235,.278,.529,.807,18,1,1,0,0,0
1620,CLE,2023-05-29,@,BAL,W 5-0,37,35,5,9,5,4,0,0,3,0,0,1,9,.257,.270,.371,.642,13,1,0,0,1,0
1621,DET,2023-05-29,,TEX,L 0-5,35,30,0,5,5,0,0,0,0,0,0,5,5,.167,.286,.167,.452,5,2,0,0,0,0
1622,HOU,2023-05-29,,MIN,L 5-7 (10),39,35,5,8,5,2,0,1,4,0,0,3,8,.229,.308,.371,.679,13,3,1,0,0,0
1623,LAA,2023-05-30,@,CHW,L 3-7,36,31,3,5,2,1,0,2,3,0,0,3,13,.161,.250,.387,.637,12,0,1,0,1,0
1624,BAL,2023-05-30,,CLE,W 8-5,37,32,8,11,6,4,1,0,8,0,0,3,7,.344,.405,.531,.937,17,2,1,0,1,0
1625,BOS,2023-05-30,,CIN,L 8-9,42,39,8,14,8,5,1,0,8,0,0,3,8,.359,.405,.538,.943,21,0,0,0,0,0
1626,CHW,2023-05-30,,LAA,W 7-3,35,30,7,11,5,5,0,1,6,1,0,3,5,.367,.412,.633,1.045,19,2,0,1,1,0
1627,CLE,2023-05-30,@,BAL,L 5-8,39,35,5,11,8,3,0,0,5,0,0,3,5,.314,.359,.400,.759,14,2,0,0,1,0
1628,DET,2023-05-30,,TEX,L 6-10,39,34,6,8,4,2,0,2,6,0,0,4,12,.235,.308,.471,.778,16,0,0,0,1,0
1629,HOU,2023-05-30,,MIN,W 5-1,33,27,5,5,2,1,0,2,5,0,0,5,10,.185,.303,.444,.747,12,1,0,0,1,0
1630,SDP,2023-05-30,@,MIA,W 9-4,46,37,9,11,9,2,0,0,8,5,1,8,8,.297,.413,.351,.764,13,0,0,0,1,1
1631,SFG,2023-05-30,,PIT,L 1-2,37,30,1,5,4,1,0,0,1,0,0,7,9,.167,.324,.200,.524,6,1,0,0,0,0
1632,STL,2023-05-30,,KCR,W 2-1,31,28,2,5,3,2,0,0,2,1,0,2,9,.179,.226,.250,.476,7,0,0,0,1,0
1633,WSN,2023-05-30,@,LAD,L 3-9,38,33,3,6,4,1,0,1,3,0,0,3,4,.182,.289,.303,.593,10,0,2,0,0,0
1634,KCR,2023-05-30,@,STL,L 1-2,33,31,1,5,4,1,0,0,1,1,0,1,11,.161,.212,.194,.406,6,0,1,0,0,0
1635,MIN,2023-05-30,@,HOU,L 1-5,37,32,1,7,6,1,0,0,1,0,0,5,12,.219,.324,.250,.574,8,2,0,0,0,0
1636,NYY,2023-05-30,@,SEA,W 10-2,44,39,10,12,9,0,0,3,10,0,0,4,12,.308,.364,.538,.902,21,0,0,0,1,0
1637,OAK,2023-05-30,,ATL,W 2-1,34,28,2,5,5,0,0,0,1,0,1,6,7,.179,.324,.179,.502,5,2,0,0,0,0
1638,SEA,2023-05-30,,NYY,L 2-10,40,36,2,8,4,4,0,0,2,0,0,4,10,.222,.300,.333,.633,12,0,0,0,0,0
1639,TBR,2023-05-30,@,CHC,L 1-2,35,32,1,7,7,0,0,0,1,2,0,3,7,.219,.286,.219,.504,7,1,0,0,0,0
1640,COL,2023-05-30,@,ARI,L 1-5,37,34,1,8,3,4,0,1,1,0,0,3,12,.235,.297,.441,.738,15,1,0,0,0,0
1641,MIA,2023-05-30,,SDP,L 4-9,42,33,4,10,9,0,0,1,4,1,0,8,7,.303,.439,.394,.833,13,3,0,1,0,0
1642,LAD,2023-05-30,,WSN,W 9-3,39,35,9,14,10,1,0,3,7,1,0,2,3,.400,.436,.686,1.122,24,1,1,0,1,0
1643,MIL,2023-05-30,@,TOR,L 2-7,37,29,2,4,3,0,0,1,2,0,0,6,8,.138,.324,.241,.566,7,2,2,0,0,0
1644,NYM,2023-05-30,,PHI,W 2-0,32,28,2,6,5,0,0,1,2,1,0,3,6,.214,.290,.321,.612,9,1,0,1,0,0
1645,PHI,2023-05-30,@,NYM,L 0-2,28,27,0,2,2,0,0,0,0,0,1,1,11,.074,.107,.074,.181,2,1,0,0,0,0
1646,PIT,2023-05-30,@,SFG,W 2-1,33,31,2,6,5,0,0,1,1,0,0,2,11,.194,.242,.290,.533,9,1,0,0,0,0
1647,TEX,2023-05-30,@,DET,W 10-6,45,41,10,13,8,4,0,1,9,1,0,4,6,.317,.378,.488,.866,20,0,0,0,0,1
1648,TOR,2023-05-30,,MIL,W 7-2,40,36,7,14,13,1,0,0,7,0,1,4,4,.389,.450,.417,.867,15,2,0,0,0,0
1649,ARI,2023-05-30,,COL,W 5-1,32,28,5,6,3,0,0,3,5,4,0,3,1,.214,.281,.536,.817,15,1,0,0,1,0
1650,ATL,2023-05-30,@,OAK,L 1-2,30,29,1,4,2,1,0,1,1,0,1,1,5,.138,.167,.276,.443,8,1,0,0,0,0
1651,CHC,2023-05-30,,TBR,W 2-1,34,30,2,8,6,1,0,1,2,0,0,4,9,.267,.353,.400,.753,12,1,0,0,0,0
1652,CIN,2023-05-30,@,BOS,W 9-8,47,40,9,12,8,1,2,1,8,0,0,6,9,.300,.383,.500,.883,20,0,0,0,1,0
1653,TEX,2023-05-31,@,DET,L 2-3,39,36,2,11,7,3,1,0,2,0,0,3,9,.306,.359,.444,.803,16,1,0,0,0,0
1654,TOR,2023-05-31,,MIL,L 2-4,34,34,2,7,2,4,1,0,2,0,0,0,0,.206,.206,.382,.588,13,1,0,0,0,0
1655,ARI,2023-05-31,,COL,W 6-0,38,35,6,10,8,1,0,1,6,2,0,3,8,.286,.342,.400,.742,14,0,0,0,0,0
1656,ATL,2023-05-31,@,OAK,W 4-2,38,34,4,7,5,1,0,1,4,1,0,3,8,.206,.289,.324,.613,11,0,1,0,0,1
1657,CHC,2023-05-31,,TBR,L 3-4,36,31,3,6,5,1,0,0,3,4,2,3,9,.194,.286,.226,.512,7,0,1,1,0,0
1658,CIN,2023-05-31,@,BOS,W 5-4,39,35,5,8,5,2,0,1,4,0,0,3,13,.229,.308,.371,.679,13,1,1,0,0,0
1659,MIN,2023-05-31,@,HOU,W 8-2,46,38,8,11,8,3,0,0,8,2,0,5,14,.289,.413,.368,.781,14,0,3,0,0,0
1660,NYY,2023-05-31,@,SEA,L 0-1 (10),35,32,0,3,3,0,0,0,0,0,1,2,9,.094,.147,.094,.241,3,0,0,1,0,1
1661,OAK,2023-05-31,,ATL,L 2-4,33,29,2,3,2,1,0,0,2,1,1,4,3,.103,.212,.138,.350,4,1,0,0,0,0
1662,SEA,2023-05-31,,NYY,W 1-0 (10),33,32,1,5,4,1,0,0,1,1,0,1,13,.156,.182,.188,.369,6,0,0,0,0,0
1663,TBR,2023-05-31,@,CHC,W 4-3,37,31,4,5,3,0,0,2,4,2,0,6,8,.161,.297,.355,.652,11,1,0,0,0,0
1664,LAA,2023-05-31,@,CHW,W 12-5,44,38,12,13,4,4,0,5,12,0,1,4,6,.342,.432,.842,1.274,32,1,2,0,0,0
1665,BAL,2023-05-31,,CLE,L 8-12,43,39,8,12,7,4,0,1,8,0,0,4,7,.308,.372,.487,.859,19,0,0,0,0,0
1666,BOS,2023-05-31,,CIN,L 4-5,38,36,4,10,4,4,0,2,4,0,0,1,7,.278,.297,.556,.853,20,1,0,0,0,0
1667,CHW,2023-05-31,,LAA,L 5-12,42,38,5,12,7,4,0,1,5,0,0,3,9,.316,.357,.500,.857,19,0,0,0,1,0
1668,CLE,2023-05-31,@,BAL,W 12-8,48,43,12,17,9,5,0,3,12,2,1,5,11,.395,.458,.721,1.179,31,0,0,0,0,0
1669,DET,2023-05-31,,TEX,W 3-2,37,35,3,11,10,1,0,0,3,0,0,1,9,.314,.324,.343,.667,12,0,0,0,1,0
1670,HOU,2023-05-31,,MIN,L 2-8,36,32,2,6,4,0,0,2,2,0,0,2,9,.188,.278,.375,.653,12,1,2,0,0,0
1671,SDP,2023-05-31,@,MIA,L 1-2,29,28,1,2,1,0,0,1,1,1,0,1,13,.071,.103,.179,.282,5,1,0,0,0,0
1672,SFG,2023-05-31,,PIT,L 4-9,37,35,4,12,10,1,1,0,3,0,0,1,11,.343,.351,.429,.780,15,3,0,0,1,0
1673,WSN,2023-05-31,@,LAD,W 10-6,44,39,10,12,4,3,0,5,10,2,0,3,7,.308,.386,.769,1.156,30,1,2,0,0,1
1674,COL,2023-05-31,@,ARI,L 0-6,31,29,0,3,2,1,0,0,0,0,0,2,9,.103,.161,.138,.299,4,2,0,0,0,0
1675,MIA,2023-05-31,,SDP,W 2-1,34,27,2,6,6,0,0,0,2,1,0,5,8,.222,.344,.222,.566,6,3,0,2,0,0
1676,LAD,2023-05-31,,WSN,L 6-10,44,37,6,11,6,2,0,3,6,6,0,7,9,.297,.409,.595,1.004,22,2,0,0,0,1
1677,MIL,2023-05-31,@,TOR,W 4-2,38,34,4,7,4,2,0,1,4,2,0,4,7,.206,.289,.353,.642,12,0,0,0,0,0
1678,NYM,2023-05-31,,PHI,W 4-1,32,29,4,5,4,0,0,1,4,0,0,3,6,.172,.250,.276,.526,8,0,0,0,0,0
1679,PHI,2023-05-31,@,NYM,L 1-4,37,35,1,9,7,1,0,1,1,0,0,1,10,.257,.297,.371,.669,13,0,1,0,0,0
1680,PIT,2023-05-31,@,SFG,W 9-4,43,36,9,14,9,4,1,0,9,2,1,3,12,.389,.463,.556,1.019,20,0,2,2,0,0
1681,COL,2023-06-01,@,ARI,L 4-5,37,36,4,10,8,1,0,1,4,1,0,1,9,.278,.297,.389,.686,14,1,0,0,0,0
1682,MIA,2023-06-01,,SDP,L 1-10,32,28,1,4,4,0,0,0,1,1,0,3,5,.143,.219,.143,.362,4,2,0,0,1,0
1683,MIL,2023-06-01,@,TOR,L 1-3,33,30,1,6,4,1,1,0,0,2,1,3,12,.200,.273,.300,.573,9,2,0,0,0,0
1684,NYM,2023-06-01,,PHI,W 4-2,33,26,4,4,2,1,0,1,4,1,0,4,3,.154,.281,.308,.589,8,0,1,1,1,0
1685,PHI,2023-06-01,@,NYM,L 2-4,33,31,2,6,6,0,0,0,1,2,0,1,12,.194,.212,.194,.406,6,1,0,0,1,0
1686,LAA,2023-06-01,@,HOU,L 2-5,42,38,2,11,9,1,0,1,2,0,0,4,9,.289,.357,.395,.752,15,0,0,0,0,0
1687,BOS,2023-06-01,,CIN,W 8-2,37,32,8,8,4,2,0,2,7,0,0,5,8,.250,.351,.500,.851,16,0,0,0,0,1
1688,CLE,2023-06-01,@,MIN,L 6-7,38,37,6,9,8,1,0,0,6,0,0,1,6,.243,.263,.270,.533,10,0,0,0,0,0
1689,HOU,2023-06-01,,LAA,W 5-2,35,32,5,9,5,4,0,0,5,1,0,2,6,.281,.314,.406,.721,13,0,0,0,1,0
1690,TOR,2023-06-01,,MIL,W 3-1,35,31,3,9,6,1,0,2,3,2,0,4,5,.290,.371,.516,.888,16,2,0,0,0,0
1691,ARI,2023-06-01,,COL,W 5-4,39,35,5,9,4,5,0,0,5,0,0,4,9,.257,.333,.400,.733,14,0,0,0,0,0
1692,CIN,2023-06-01,@,BOS,L 2-8,35,32,2,7,2,5,0,0,2,0,0,3,11,.219,.286,.375,.661,12,1,0,0,0,0
1693,MIN,2023-06-01,,CLE,W 7-6,39,34,7,10,5,3,0,2,7,0,0,3,8,.294,.359,.559,.918,19,0,1,0,1,1
1694,SDP,2023-06-01,@,MIA,W 10-1,41,36,10,11,4,6,0,1,10,3,0,2,11,.306,.366,.556,.921,20,1,2,0,1,0
1695,SDP,2023-06-02,,CHC,L 1-2,32,30,1,4,3,1,0,0,1,0,0,2,10,.133,.188,.167,.354,5,1,0,0,0,0
1696,SFG,2023-06-02,,BAL,L 2-3,34,30,2,6,2,3,0,1,2,0,0,3,12,.200,.294,.400,.694,12,2,1,0,0,0
1697,STL,2023-06-02,@,PIT,L 5-7,44,39,5,13,9,2,0,2,5,0,1,5,9,.333,.409,.538,.948,21,0,0,0,0,0
1698,WSN,2023-06-02,,PHI,W 8-7,38,34,8,11,7,3,0,1,8,1,0,3,6,.324,.368,.500,.868,17,0,0,0,1,0
1699,TEX,2023-06-02,,SEA,W 2-0,31,29,2,7,6,1,0,0,2,0,0,1,7,.241,.258,.276,.534,8,0,0,0,1,0
1700,TOR,2023-06-02,@,NYM,W 3-0,36,33,3,8,6,0,0,2,3,0,0,3,10,.242,.306,.424,.730,14,2,0,0,0,0
1701,ARI,2023-06-02,,ATL,W 3-2,31,28,3,6,3,3,0,0,3,0,1,2,10,.214,.267,.321,.588,9,1,0,0,0,0
1702,ATL,2023-06-02,@,ARI,L 2-3,35,32,2,7,4,1,0,2,2,0,1,3,10,.219,.286,.438,.723,14,0,0,0,0,0
1703,CHC,2023-06-02,@,SDP,W 2-1,35,30,2,4,3,0,0,1,2,0,1,5,13,.133,.257,.233,.490,7,0,0,0,0,0
1704,CIN,2023-06-02,,MIL,L 4-5 (11),45,38,4,3,1,1,0,1,4,6,0,5,13,.079,.222,.184,.406,7,0,2,0,0,0
1705,COL,2023-06-02,@,KCR,W 7-2,38,37,7,9,5,3,0,1,7,0,0,1,12,.243,.263,.405,.669,15,0,0,0,0,0
1706,MIA,2023-06-02,,OAK,W 4-0,32,32,4,9,7,1,0,1,4,0,0,0,8,.281,.281,.406,.688,13,0,0,0,0,0
1707,LAD,2023-06-02,,NYY,W 8-4,38,35,8,13,8,1,0,4,8,1,0,2,4,.371,.395,.743,1.138,26,0,0,0,1,0
1708,MIL,2023-06-02,@,CIN,W 5-4 (11),46,40,5,7,5,1,0,1,5,2,0,5,11,.175,.283,.275,.558,11,1,1,0,0,0
1709,NYM,2023-06-02,,TOR,L 0-3,32,32,0,5,4,1,0,0,0,2,0,0,10,.156,.156,.188,.344,6,0,0,0,0,0
1710,PHI,2023-06-02,@,WSN,L 7-8,42,38,7,12,7,3,0,2,6,2,1,4,8,.316,.381,.553,.934,21,0,0,0,0,0
1711,PIT,2023-06-02,,STL,W 7-5,40,35,7,11,6,3,0,2,7,2,0,3,9,.314,.400,.571,.971,20,0,2,0,0,0
1712,LAA,2023-06-02,@,HOU,L 2-6,37,33,2,9,7,2,0,0,2,0,0,3,8,.273,.351,.333,.685,11,3,1,0,0,0
