Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
64,TOR,2021-04-03,@,NYY,L 3-5,37,33,3,8,7,0,0,1,2,2,0,3,11,.242,.324,.333,.658,11,2,1,0,0,0
65,TBR,2021-04-03,@,MIA,L 7-12,37,35,7,9,6,2,0,1,6,0,0,1,6,.257,.278,.400,.678,14,0,0,1,0,0
66,BAL,2021-04-03,@,BOS,W 4-2,36,34,4,8,7,1,0,0,4,0,0,1,11,.235,.250,.265,.515,9,0,0,0,1,0
67,CIN,2021-04-03,,STL,W 9-6,41,35,9,12,9,1,0,2,8,0,0,3,8,.343,.439,.543,.982,19,1,3,0,0,0
68,OAK,2021-04-03,,HOU,L 1-9,35,29,1,3,3,0,0,0,1,0,0,5,11,.103,.257,.103,.361,3,2,1,0,0,0
69,CHC,2021-04-04,,PIT,W 4-3,34,27,4,3,1,1,0,1,4,1,0,7,7,.111,.294,.259,.553,7,1,0,0,0,0
70,PHI,2021-04-04,,ATL,W 2-1,34,30,2,8,7,0,0,1,2,1,0,3,13,.267,.333,.367,.700,11,1,0,1,0,1
71,ARI,2021-04-04,@,SDP,W 3-1,38,32,3,6,4,1,1,0,2,0,0,6,8,.188,.316,.281,.597,9,2,0,0,0,1
72,BAL,2021-04-04,@,BOS,W 11-3,52,44,11,17,11,6,0,0,10,0,0,8,15,.386,.481,.523,1.003,23,0,0,0,0,0
73,LAD,2021-04-04,@,COL,W 4-2,38,27,4,4,2,1,0,1,3,0,1,9,8,.148,.351,.296,.648,8,0,0,1,1,0
74,BOS,2021-04-04,,BAL,L 3-11,35,32,3,6,3,2,0,1,3,0,0,2,8,.188,.229,.344,.572,11,0,0,0,1,0
75,ATL,2021-04-04,@,PHI,L 1-2,32,29,1,4,2,1,0,1,1,0,0,3,11,.138,.219,.276,.495,8,1,0,0,0,0
76,TEX,2021-04-04,@,KCR,W 7-3,39,33,7,8,5,1,0,2,7,2,0,4,9,.242,.333,.455,.788,15,1,1,0,1,0
77,DET,2021-04-04,,CLE,L 3-9,30,27,3,2,0,0,0,2,3,0,0,3,9,.074,.167,.296,.463,8,1,0,0,0,0
78,COL,2021-04-04,,LAD,L 2-4,33,31,2,4,2,2,0,0,2,0,0,2,10,.129,.182,.194,.375,6,0,0,0,0,0
79,NYY,2021-04-04,,TOR,L 1-3,33,31,1,5,3,2,0,0,1,0,0,2,6,.161,.212,.226,.438,7,1,0,0,0,0
80,MIN,2021-04-04,@,MIL,W 8-2,41,35,8,11,6,3,0,2,8,1,1,5,7,.314,.390,.571,.962,20,2,0,0,1,0
81,KCR,2021-04-04,,TEX,L 3-7,36,36,3,8,5,2,0,1,3,1,0,0,14,.222,.222,.361,.583,13,0,0,0,0,0
82,MIL,2021-04-04,,MIN,L 2-8,36,32,2,5,3,1,0,1,2,0,0,3,10,.156,.222,.281,.503,9,0,0,0,1,0
83,PIT,2021-04-04,@,CHC,L 3-4,36,32,3,7,5,1,0,1,3,0,0,4,7,.219,.306,.344,.649,11,1,0,0,0,0
84,SDP,2021-04-04,,ARI,L 1-3,38,32,1,6,4,1,0,1,1,1,0,5,7,.188,.316,.313,.628,10,1,1,0,0,1
85,CLE,2021-04-04,@,DET,W 9-3,39,36,9,10,4,3,0,3,9,1,1,3,6,.278,.333,.611,.944,22,0,0,0,0,0
86,HOU,2021-04-04,@,OAK,W 9-2,40,36,9,11,6,2,0,3,9,0,1,4,5,.306,.375,.611,.986,22,2,0,0,0,0
87,CHW,2021-04-04,@,LAA,L 4-7,41,33,4,5,5,0,0,0,0,2,0,6,12,.152,.300,.152,.452,5,0,1,1,0,0
88,CIN,2021-04-04,,STL,W 12-1,40,34,12,9,5,1,1,2,11,0,0,5,5,.265,.359,.529,.888,18,0,0,1,0,0
89,LAA,2021-04-04,,CHW,W 7-4,41,33,7,10,7,0,0,3,7,0,0,5,5,.303,.400,.576,.976,19,0,1,1,1,0
90,TOR,2021-04-04,@,NYY,W 3-1,36,33,3,5,2,1,0,2,3,0,0,2,5,.152,.200,.364,.564,12,0,0,0,0,0
91,STL,2021-04-04,@,CIN,L 1-12,33,30,1,5,3,2,0,0,1,0,0,2,9,.167,.242,.233,.476,7,2,1,0,0,0
92,OAK,2021-04-04,,HOU,L 2-9,33,31,2,4,1,2,1,0,2,0,0,2,9,.129,.182,.258,.440,8,0,0,0,0,0
93,PHI,2021-04-05,,NYM,W 5-3,34,29,5,7,6,1,0,0,3,0,0,3,8,.241,.324,.276,.599,8,1,1,0,1,0
94,NYY,2021-04-05,,BAL,W 7-0,38,31,7,7,5,0,0,2,7,0,0,7,10,.226,.368,.419,.788,13,0,0,0,0,0
95,DET,2021-04-05,,MIN,L 6-15,37,36,6,8,4,1,0,3,6,1,0,1,6,.222,.243,.500,.743,18,0,0,0,0,0
96,TBR,2021-04-05,@,BOS,L 2-11,38,32,2,7,6,1,0,0,2,0,0,6,8,.219,.342,.250,.592,8,2,0,0,0,0
97,CLE,2021-04-05,,KCR,L 0-3,32,28,0,3,2,1,0,0,0,0,0,4,5,.107,.219,.143,.362,4,2,0,0,0,0
98,KCR,2021-04-05,@,CLE,W 3-0,38,31,3,7,6,0,0,1,3,0,1,6,9,.226,.342,.323,.665,10,0,0,0,1,0
99,SFG,2021-04-05,@,SDP,W 3-2,37,35,3,9,6,0,0,3,3,1,0,2,8,.257,.297,.514,.812,18,1,0,0,0,0
100,TOR,2021-04-05,@,TEX,W 6-2,39,31,6,7,5,0,0,2,5,0,1,4,8,.226,.385,.419,.804,13,3,4,0,0,0
101,BAL,2021-04-05,@,NYY,L 0-7,33,31,0,4,4,0,0,0,0,1,0,2,13,.129,.182,.129,.311,4,0,0,0,0,0
102,LAA,2021-04-05,,HOU,W 7-6,41,34,7,10,9,0,0,1,7,0,0,5,3,.294,.390,.382,.773,13,0,1,0,1,1
103,CIN,2021-04-05,,PIT,W 5-3,38,33,5,8,4,2,0,2,5,0,0,5,13,.242,.342,.485,.827,16,0,0,0,0,0
104,LAD,2021-04-05,@,OAK,W 10-3,51,41,10,14,10,2,0,2,9,0,0,8,10,.341,.451,.537,.988,22,0,1,0,1,0
105,BOS,2021-04-05,,TBR,W 11-2,41,36,11,16,11,4,0,1,10,0,0,3,8,.444,.463,.639,1.102,23,2,0,0,2,0
106,TEX,2021-04-05,,TOR,L 2-6,35,32,2,5,4,1,0,0,2,0,0,1,14,.156,.229,.188,.416,6,1,2,0,0,0
107,STL,2021-04-05,@,MIA,W 4-1,35,31,4,5,3,1,0,1,3,0,1,4,14,.161,.257,.290,.547,9,0,0,0,0,0
108,MIN,2021-04-05,@,DET,W 15-6,51,40,15,14,7,5,0,2,14,0,0,11,13,.350,.490,.625,1.115,25,0,0,0,0,0
109,CHW,2021-04-05,@,SEA,W 6-0,42,37,6,10,8,1,0,1,5,0,0,4,8,.270,.357,.378,.736,14,1,1,0,0,0
110,NYM,2021-04-05,@,PHI,L 3-5,40,36,3,10,10,0,0,0,3,0,0,4,11,.278,.350,.278,.628,10,2,0,0,0,0
111,MIA,2021-04-05,,STL,L 1-4,35,31,1,5,4,1,0,0,1,0,0,1,6,.161,.229,.194,.422,6,0,2,0,1,0
112,OAK,2021-04-05,,LAD,L 3-10,38,34,3,6,5,0,0,1,3,0,0,4,8,.176,.263,.265,.528,9,0,0,0,0,0
113,PIT,2021-04-05,@,CIN,L 3-5,35,32,3,5,2,0,0,3,3,0,1,3,15,.156,.229,.438,.666,14,0,0,0,0,0
114,MIL,2021-04-05,@,CHC,L 3-5,33,30,3,4,3,0,0,1,3,0,0,2,12,.133,.212,.233,.445,7,1,1,0,0,0
115,CHC,2021-04-05,,MIL,W 5-3,33,27,5,5,0,1,1,3,5,1,0,3,6,.185,.313,.630,.942,17,1,2,1,0,0
116,SEA,2021-04-05,,CHW,L 0-6,36,30,0,3,1,2,0,0,0,1,0,4,15,.100,.250,.167,.417,5,0,2,0,0,0
117,SDP,2021-04-05,,SFG,L 2-3,41,35,2,8,7,0,1,0,2,1,0,4,6,.229,.317,.286,.603,10,0,1,0,1,0
118,HOU,2021-04-05,@,LAA,L 6-7,44,39,6,11,9,1,0,1,5,0,0,5,9,.282,.364,.385,.748,15,0,0,0,0,0
119,BOS,2021-04-06,,TBR,W 6-5 (12),48,44,6,10,3,6,0,1,5,2,0,3,15,.227,.292,.432,.723,19,0,1,0,0,1
120,OAK,2021-04-06,,LAD,L 1-5,34,32,1,5,2,3,0,0,1,2,0,2,10,.156,.206,.250,.456,8,0,0,0,0,0
121,STL,2021-04-06,@,MIA,W 4-2,38,33,4,6,5,0,0,1,3,1,0,4,12,.182,.263,.273,.536,9,0,0,0,1,1
122,WSN,2021-04-06,,ATL,W 6-5,39,34,6,10,8,1,0,1,6,0,0,4,9,.294,.385,.412,.796,14,0,1,0,0,0
123,SDP,2021-04-06,,SFG,W 3-1,31,29,3,8,7,0,0,1,3,1,1,2,5,.276,.323,.379,.702,11,2,0,0,0,0
124,NYM,2021-04-06,@,PHI,W 8-4,41,31,8,5,1,2,0,2,7,2,0,8,7,.161,.341,.419,.761,13,0,1,0,1,0
125,CHC,2021-04-06,,MIL,L 0-4,31,25,0,1,0,1,0,0,0,0,1,5,10,.040,.226,.080,.306,2,2,1,0,0,0
126,SEA,2021-04-06,,CHW,L 4-10,40,37,4,9,7,2,0,0,3,1,0,3,15,.243,.300,.297,.597,11,0,0,0,0,0
127,TEX,2021-04-06,,TOR,W 7-4,35,33,7,11,7,0,0,4,7,3,0,2,6,.333,.371,.697,1.068,23,2,0,0,0,0
128,TOR,2021-04-06,@,TEX,L 4-7,34,33,4,6,4,0,0,2,3,0,0,1,9,.182,.206,.364,.570,12,0,0,0,0,0
129,CHW,2021-04-06,@,SEA,W 10-4,44,36,10,10,5,2,0,3,10,1,0,6,10,.278,.386,.583,.970,21,1,1,0,1,0
130,TBR,2021-04-06,@,BOS,L 5-6 (12),48,40,5,8,6,2,0,0,5,0,1,5,13,.200,.319,.250,.569,10,0,2,1,0,0
131,HOU,2021-04-06,@,LAA,W 4-2,36,34,4,7,3,1,0,3,4,0,0,2,15,.206,.250,.500,.750,17,1,0,0,0,0
132,LAD,2021-04-06,@,OAK,W 5-1,39,36,5,11,6,2,0,3,5,2,0,2,7,.306,.359,.611,.970,22,2,1,0,0,0
133,SFG,2021-04-06,@,SDP,L 1-3,30,29,1,3,2,0,0,1,1,1,0,1,11,.103,.133,.207,.340,6,1,0,0,0,0
134,BAL,2021-04-06,@,NYY,L 2-7,34,34,2,7,4,2,0,1,2,1,0,0,14,.206,.206,.353,.559,12,0,0,0,0,0
135,ARI,2021-04-06,@,COL,W 10-8 (13),57,53,10,13,8,3,0,2,9,0,0,3,13,.245,.298,.415,.713,22,0,1,0,0,0
136,PHI,2021-04-06,,NYM,L 4-8,41,37,4,10,7,2,0,1,3,0,0,3,8,.270,.341,.405,.747,15,1,1,0,0,0
137,CIN,2021-04-06,,PIT,W 14-1,43,39,14,17,12,2,1,2,14,0,0,3,8,.436,.465,.692,1.157,27,1,0,0,1,0
138,MIA,2021-04-06,,STL,L 2-4,40,32,2,7,6,1,0,0,1,1,0,6,10,.219,.350,.250,.600,8,2,1,0,1,0
139,MIL,2021-04-06,@,CHC,W 4-0,36,31,4,5,3,0,0,2,4,1,0,5,12,.161,.278,.355,.633,11,0,0,0,0,0
140,ATL,2021-04-06,@,WSN,L 5-6,37,34,5,7,3,0,0,4,5,0,0,3,11,.206,.270,.559,.829,19,0,0,0,0,0
141,PIT,2021-04-06,@,CIN,L 1-14,33,32,1,5,2,2,0,1,1,0,0,1,6,.156,.182,.313,.494,10,0,0,0,0,0
142,DET,2021-04-06,,MIN,W 4-3 (10),43,37,4,10,7,3,0,0,4,0,0,6,15,.270,.372,.351,.723,13,2,0,0,0,1
143,COL,2021-04-06,,ARI,L 8-10 (13),52,47,8,9,2,2,0,5,8,0,0,4,10,.191,.250,.553,.803,26,0,0,0,1,3
144,LAA,2021-04-06,,HOU,L 2-4,33,32,2,7,5,1,0,1,2,1,0,1,6,.219,.242,.344,.586,11,2,0,0,0,0
145,MIN,2021-04-06,@,DET,L 3-4 (10),42,40,3,9,5,2,0,2,3,1,0,2,12,.225,.262,.425,.687,17,0,0,0,0,0
146,NYY,2021-04-06,,BAL,W 7-2,39,34,7,11,6,3,0,2,6,0,0,5,6,.324,.410,.588,.998,20,1,0,0,0,0
